UnitNameValue	GIMPTemplate	UnitIcon	UnitPortrait	TrainingIcon	ImpIcon	SectorialSymbol	SectorialAVA	SectorialLinkable	MOVValue	CCValue	BSValue	PHValue	WIPValue	ARMValue	BTSValue	WValue	AVAValue	SWCCost	UnitCost	UnitNotesValue	Ability1Title	Ability1Text	Ability2Title	Ability2Text	Ability3Title	Ability3Text	Ability4Title	Ability4Text	Ability5Title	Ability5Text	Ability6Title	Ability6Text	Weapon1Value	Weapon2Value	Weapon3Value	Weapon4Value	Weapon5Value	InactiveMOVValue	InactiveCCValue	InactiveBSValue	InactivePHValue	InactiveWIPValue	InactiveARMValue	InactiveBTSValue	InactiveWValue 
Reverend Custodiers - Shotgun	nomads.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280551-0340-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280551-0340.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Bakunin_Jurisdictional_Commando_logo.png	3	Yes	4-2	14	12	11	14	3	-3	1	2	0.5	36	Hacker, Hacking Device Plus, ODD: Optical Distruptor, Religious Troop	Hacker		 Hacking Device Plus		 ODD: Optical Distruptor		 Religious Troop	The beliefs and teachings of his leaders have turned the miniature into an able warrior, with an unswerving faith that allows him to keep firm when others desist. This Special Skill functions automatically and allows the figure to keep his Order for himself after losing his Lieutenant, in addition to the minimum Orders due to Loss of Lieutenant. In addition the miniature may choose not be affected by the rules of Retreat! If all a player's figures are Religious, then two of them may give up their Orders to elect a new Lieutenant. Otherwise they may continue operating using only their own Orders.  	 				Boarding Shotgun	Knife	Pistol												
Salyut Zonds	nomads.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280538-0231-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280538-0231.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Corregidor_Jurisdictional_Command_logo.png	2	No	4-4	8	11	8	13	2	-3	1	2	0	8	Minesweeper, Baggage, G: Remote Presence, Repeater	Minesweeper		 Baggage		 G: Remote Presence	Remote Presence: This Special Skill is possessed by Remotes and unmanned T.A.G.s. Remotes have pseudo-AIs and expert programs that rule their behaviour in combat, operating in pure logic where fear has no place. In the case of Remote Presence T.A.G.s, the driver is not physically present on the battlefield and remotely controls it from a safe distance. Remote Presence is considered confers the Valor: Courage Special Skill. Figures with Remote Presence cannot have a Cube.  	 Repeater	Hacking range amplification system. This allows Hackers to use their skill in a radius of 8 inches around the Repeater. The Hacker can be at any distance from the Repeater, and he does not need to keep a LoF with it. This is a Special Skill that functions automatically and does not need the spending of any Orders to work. The Repeater can only be used by Hackers of the same army, or an allied one.  	 				Electric Pulse														
Salyut Zonds - Rifle	nomads.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280538-0231-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280538-0231.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Corregidor_Jurisdictional_Command_logo.png	2	No	4-4	8	11	8	13	2	-3	1	2	0	21	Total Reaction, Baggage, G: Remote Presence, Repeater	Total Reaction	Due to servos and a system of support and reinforcement of response speed and mobility, some miniatures are able to react with great celerity. To reflect this, Total Reaction allows the firing of the whole Burst (B) of a weapon in ARO. - If the BS roll is a Normal Roll, as many Rolls as the B value of the Weapon will be made. - If the BS roll is a Face to Face Roll, both players will have to make all their BS rolls. All the results (after applying the typical Modifiers) that overcome the best Roll of their adversary will be impacts.	 Baggage		 G: Remote Presence	Remote Presence: This Special Skill is possessed by Remotes and unmanned T.A.G.s. Remotes have pseudo-AIs and expert programs that rule their behaviour in combat, operating in pure logic where fear has no place. In the case of Remote Presence T.A.G.s, the driver is not physically present on the battlefield and remotely controls it from a safe distance. Remote Presence is considered confers the Valor: Courage Special Skill. Figures with Remote Presence cannot have a Cube.  	 Repeater	Hacking range amplification system. This allows Hackers to use their skill in a radius of 8 inches around the Repeater. The Hacker can be at any distance from the Repeater, and he does not need to keep a LoF with it. This is a Special Skill that functions automatically and does not need the spending of any Orders to work. The Repeater can only be used by Hackers of the same army, or an allied one.  	 				Combi Rifle	Electric Pulse													
Salyut Zonds - EVO	nomads.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280538-0231-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280538-0231.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Corregidor_Jurisdictional_Command_logo.png	2	No	4-4	8	11	8	13	2	-3	1	2	0.5	13	EVO Repeater, Baggage, G: Remote Presence, Repeater	EVO Repeater	This device allows EVO troops who operate at long distance or from planetary orbit to give active support to their army's Hackers throughout a battle. The presence of an EVO Repeater increases the lethal capacity of Hackers, providing a greater power over enemy equipment and systems. In game terms, having an EVO Repeater deployed on the game table allows the Hackers of its army, without spending any additional Orders, to choose between the following different Support Programmes for use when hacking:   Icebreaker: When making a hacking roll, the EVO halves the Biotechnological Shield (BTS) of the target, always rounding up.   Capture: Thanks to the EVO, the Hacker only needs 1 successful WIP Roll to completely possess a T.A.G. and control it in Possessed status (Marker POS). This programme has no effect on T.A.G.s of the Combined Army.   Support Hacking: Up to three Hackers can spend an Order each to give support to a companion. Each Hacker supporting provides a +3 Modifier to the Hacking Roll of the supported figure.Trajectory Assistant: By spending 1 Order the Hacker provides a +3 Modifier to the PH Roll of a figure who is going to perform a Combat Jump. In the case of a Coordinated Combat Jump of various troops dropping all inside the same Circular Template, then it is only necessary for the Hacker to spend a single Order to provide assistance to all of them.   The Hacker must announce, immediately after declaring his Hacking Order, which of the four EVO Support Programmes he is going to use. The EVO Support Programmes are not combinable, not even in Coordinated Order. These Support Programmes cannot be used in ARO.   Hacking Guided Ammunition: In a reactive turn, thanks to the EVO Repeater, a successful Hacking Guided Ammunition action will not only cause a guided munition to miss, but will also jam a Forward Observer's mark on its target. This only disables a Forward Observer's mark as it applies to Guided Ammunition, not for its use in other attacks such as Speculative Fire. This effect lasts until the end of the turn. If a Hacker with an EVO Repeater deployed on the battlefield hacks 1 Guided projectile fired against a figure marked by a Forward Observer, for the rest of the turn he will cause any Guided projectile shot at that miniature to miss automatically. Any further Guided projectile fired against such a figure during that turn will be deflected by the Hacker as an automatic ARO, without any roll necessary. Following a successful Hacking Guided Ammunition roll, a target may be marked again by the same, or another, Forward Observer to allow further Guided projectiles to be fired at it. A new Hacking Guided Ammunition roll is required each and every time the target miniature is marked by another Forward Observer, or again by the same Forward Observer, in order to make Guided Ammunition fired at the target miss.	 Baggage		 G: Remote Presence	Remote Presence: This Special Skill is possessed by Remotes and unmanned T.A.G.s. Remotes have pseudo-AIs and expert programs that rule their behaviour in combat, operating in pure logic where fear has no place. In the case of Remote Presence T.A.G.s, the driver is not physically present on the battlefield and remotely controls it from a safe distance. Remote Presence is considered confers the Valor: Courage Special Skill. Figures with Remote Presence cannot have a Cube.  	 Repeater	Hacking range amplification system. This allows Hackers to use their skill in a radius of 8 inches around the Repeater. The Hacker can be at any distance from the Repeater, and he does not need to keep a LoF with it. This is a Special Skill that functions automatically and does not need the spending of any Orders to work. The Repeater can only be used by Hackers of the same army, or an allied one.  	 				Electric Pulse														
Sin-Eater Observants	nomads.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280548-0311-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280548-0311.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Bakunin_Jurisdictional_Commando_logo.png	3	No	4-2	14	13	11	13	3	0	1	1	2	34	CH: Mimetism, Neurocinetics, Religious Troop	CH: Mimetism	The figure has the special ability to obscure his appearance to an enemy. Moreover, he has basic mimetic tools and clothes or camouflage gear made with a photosensitive material, a cheaper alternative to chameleonic tools, and knows how to use it with the maximum results in order to avoid discovery. In game terms, any miniature attacking a figure with Mimetism will have a -3 Modifier to his BS Attribute for ranged attacks.  	 Neurocinetics		 Religious Troop	The beliefs and teachings of his leaders have turned the miniature into an able warrior, with an unswerving faith that allows him to keep firm when others desist. This Special Skill functions automatically and allows the figure to keep his Order for himself after losing his Lieutenant, in addition to the minimum Orders due to Loss of Lieutenant. In addition the miniature may choose not be affected by the rules of Retreat! If all a player's figures are Religious, then two of them may give up their Orders to elect a new Lieutenant. Otherwise they may continue operating using only their own Orders.  	 						HMG	CCW	Pistol												
Sin-Eater Observants - Spitfire	nomads.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280548-0311-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280548-0311.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Bakunin_Jurisdictional_Commando_logo.png	3	No	4-2	14	13	11	13	3	0	1	1	1.5	32	CH: Mimetism, Neurocinetics, Religious Troop	CH: Mimetism	The figure has the special ability to obscure his appearance to an enemy. Moreover, he has basic mimetic tools and clothes or camouflage gear made with a photosensitive material, a cheaper alternative to chameleonic tools, and knows how to use it with the maximum results in order to avoid discovery. In game terms, any miniature attacking a figure with Mimetism will have a -3 Modifier to his BS Attribute for ranged attacks.  	 Neurocinetics		 Religious Troop	The beliefs and teachings of his leaders have turned the miniature into an able warrior, with an unswerving faith that allows him to keep firm when others desist. This Special Skill functions automatically and allows the figure to keep his Order for himself after losing his Lieutenant, in addition to the minimum Orders due to Loss of Lieutenant. In addition the miniature may choose not be affected by the rules of Retreat! If all a player's figures are Religious, then two of them may give up their Orders to elect a new Lieutenant. Otherwise they may continue operating using only their own Orders.  	 						Spitfire	CCW	Pistol												
Sin-Eater Observants - Sniper	nomads.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280548-0311-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280548-0311.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Bakunin_Jurisdictional_Commando_logo.png	3	No	4-2	14	13	11	13	3	0	1	1	1.5	39	CH: Mimetism, Neurocinetics, Religious Troop	CH: Mimetism	The figure has the special ability to obscure his appearance to an enemy. Moreover, he has basic mimetic tools and clothes or camouflage gear made with a photosensitive material, a cheaper alternative to chameleonic tools, and knows how to use it with the maximum results in order to avoid discovery. In game terms, any miniature attacking a figure with Mimetism will have a -3 Modifier to his BS Attribute for ranged attacks.  	 Neurocinetics		 Religious Troop	The beliefs and teachings of his leaders have turned the miniature into an able warrior, with an unswerving faith that allows him to keep firm when others desist. This Special Skill functions automatically and allows the figure to keep his Order for himself after losing his Lieutenant, in addition to the minimum Orders due to Loss of Lieutenant. In addition the miniature may choose not be affected by the rules of Retreat! If all a player's figures are Religious, then two of them may give up their Orders to elect a new Lieutenant. Otherwise they may continue operating using only their own Orders.  	 						MULTI Sniper Rifle	CCW	Pistol												
Sin-Eater Observants - Mk12	nomads.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280548-0311-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280548-0311.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Bakunin_Jurisdictional_Commando_logo.png	3	No	4-2	14	13	11	13	3	0	1	1	0	29	CH: Mimetism, Neurocinetics, Religious Troop	CH: Mimetism	The figure has the special ability to obscure his appearance to an enemy. Moreover, he has basic mimetic tools and clothes or camouflage gear made with a photosensitive material, a cheaper alternative to chameleonic tools, and knows how to use it with the maximum results in order to avoid discovery. In game terms, any miniature attacking a figure with Mimetism will have a -3 Modifier to his BS Attribute for ranged attacks.  	 Neurocinetics		 Religious Troop	The beliefs and teachings of his leaders have turned the miniature into an able warrior, with an unswerving faith that allows him to keep firm when others desist. This Special Skill functions automatically and allows the figure to keep his Order for himself after losing his Lieutenant, in addition to the minimum Orders due to Loss of Lieutenant. In addition the miniature may choose not be affected by the rules of Retreat! If all a player's figures are Religious, then two of them may give up their Orders to elect a new Lieutenant. Otherwise they may continue operating using only their own Orders.  	 						Mk12	CCW	Pistol												
Tomcats	nomads.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280535-0211-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280535-0211.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Corregidor_Jurisdictional_Command_logo.png	4	No	4-4	13	12	11	13	1	0	1	2	1	19	AD: Airborne Infiltration or Zero-G, Climbing Plus	AD: Airborne Infiltration or Zero-G		 Climbing Plus	A miniature with Climbing Plus is specially equipped or gifted at climbing. This Special Skill functions automatically and allows the miniature to climb as many inches as his MOV Attribute, with no need to make a PH Roll. The Climbing Plus Special Skill allows the figure to perform other skills while climbing or hanging from a great height (Climbing+BS per example).  	 								Combi Rifle	D.E.P.	Light Flamethrower	Knife	Pistol										
Tomcats - Engineer+zond	nomads.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280535-0211-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280535-0211.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Corregidor_Jurisdictional_Command_logo.png	4	No	4-4	13	12	11	13	1	0	1	2	0	28	Engineer, Companion: Zondcats, AD: Airborne Infiltration or Zero-G, Climbing Plus	Engineer	Any figure with this Special Skill has the means and technical knowledge required to carry out campaign repairs on faulty or damaged equipment. Engineer is a Short Skill that allows, with a successful Normal WIP Roll, the repair of Structure points (STR) of vehicles or figures (1 point per successful WIP Roll) which he is in base contact with. If the Engineer fails his WIP Roll, the target miniature or structure loses 1 point of STR instead of recovering it.  Engineers can reactivate all weapons, equipment and armour affected by E/M and Adhesive Special Ammunition if they they pass 1 single Normal WIP Roll when in contact with the affected figure. If the Engineer fails the WIP Roll when reactivating, it is considered that the weapon or equipment is permanently shut down with no possibility of recovery.  It is essential that a miniature be in base to base contact with the item he wants to repair.  Figures that posses this Short Skill can also open locks, applying the same Modifiers as Hacking Security and Information (See Advanced Rules: Hacking). In order to open/close a door, base to base contact is required.  Engineer also allows Mines to be deactivated (Antipersonnel and Monofilament), as well as E/Maulers and D-Charges. In order to deactivate a Mine in a same Order, the figure has to come into its action radius (Circular Template) and pass a WIP Roll. If successful, the Mine does not explode and is defused. If the WIP roll is failed, then it explodes, affecting the Engineer as normal.  	 Companion: Zondcats		 AD: Airborne Infiltration or Zero-G		 Climbing Plus	A miniature with Climbing Plus is specially equipped or gifted at climbing. This Special Skill functions automatically and allows the miniature to climb as many inches as his MOV Attribute, with no need to make a PH Roll. The Climbing Plus Special Skill allows the figure to perform other skills while climbing or hanging from a great height (Climbing+BS per example).  	 				Combi Rifle	Light Flamethrower	Knife	Pistol	D-Charges										
Tomcats - Doctor+zond	nomads.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280535-0211-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280535-0211.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Corregidor_Jurisdictional_Command_logo.png	4	No	4-4	13	12	11	13	1	0	1	2	0	28	Doctor, Companion: Zondcats, AD: Airborne Infiltration or Zero-G, Climbing Plus	Doctor	The miniature is a qualified doctor, with complete training in combat medicine and is a specialist in saving his companions from death. Doctor is a Short Skill that allows the miniature, when in base contact, after passing a WIP Roll, to make his patient pass from the Unconscious state to Normal, with a single Wound. If he fails the WIP Roll, the figure is considered to be Dead and is removed from the game table. Miniatures can be healed as many times as necessary, provided that the WIP rolls are successful. A miniature that has been healed can also benefit later from a MediKit, AutoMediKit, or Regeneration, and vice versa. A figure must be in base to base contact with a patient to use the Doctor Special Skill. A Doctor with the Special Skill V: No Wound Incapacitation who has suffered one Wound can try to heal himself but if he fails the WIP roll he will die automatically.  	 Companion: Zondcats		 AD: Airborne Infiltration or Zero-G		 Climbing Plus	A miniature with Climbing Plus is specially equipped or gifted at climbing. This Special Skill functions automatically and allows the miniature to climb as many inches as his MOV Attribute, with no need to make a PH Roll. The Climbing Plus Special Skill allows the figure to perform other skills while climbing or hanging from a great height (Climbing+BS per example).  	 				Combi Rifle	Light Flamethrower	Knife	Pistol											
Tomcats - Engineer	nomads.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280535-0211-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280535-0211.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Corregidor_Jurisdictional_Command_logo.png	4	No	4-4	13	12	11	13	1	0	1	2	0	22	Engineer, AD: Airborne Infiltration or Zero-G, Climbing Plus	Engineer	Any figure with this Special Skill has the means and technical knowledge required to carry out campaign repairs on faulty or damaged equipment. Engineer is a Short Skill that allows, with a successful Normal WIP Roll, the repair of Structure points (STR) of vehicles or figures (1 point per successful WIP Roll) which he is in base contact with. If the Engineer fails his WIP Roll, the target miniature or structure loses 1 point of STR instead of recovering it.  Engineers can reactivate all weapons, equipment and armour affected by E/M and Adhesive Special Ammunition if they they pass 1 single Normal WIP Roll when in contact with the affected figure. If the Engineer fails the WIP Roll when reactivating, it is considered that the weapon or equipment is permanently shut down with no possibility of recovery.  It is essential that a miniature be in base to base contact with the item he wants to repair.  Figures that posses this Short Skill can also open locks, applying the same Modifiers as Hacking Security and Information (See Advanced Rules: Hacking). In order to open/close a door, base to base contact is required.  Engineer also allows Mines to be deactivated (Antipersonnel and Monofilament), as well as E/Maulers and D-Charges. In order to deactivate a Mine in a same Order, the figure has to come into its action radius (Circular Template) and pass a WIP Roll. If successful, the Mine does not explode and is defused. If the WIP roll is failed, then it explodes, affecting the Engineer as normal.  	 AD: Airborne Infiltration or Zero-G		 Climbing Plus	A miniature with Climbing Plus is specially equipped or gifted at climbing. This Special Skill functions automatically and allows the miniature to climb as many inches as his MOV Attribute, with no need to make a PH Roll. The Climbing Plus Special Skill allows the figure to perform other skills while climbing or hanging from a great height (Climbing+BS per example).  	 						Combi Rifle	Light Flamethrower	Knife	Pistol	D-Charges										
Tomcats - Doctor	nomads.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280535-0211-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280535-0211.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Corregidor_Jurisdictional_Command_logo.png	4	No	4-4	13	12	11	13	1	0	1	2	0	22	Doctor, AD: Airborne Infiltration or Zero-G, Climbing Plus	Doctor	The miniature is a qualified doctor, with complete training in combat medicine and is a specialist in saving his companions from death. Doctor is a Short Skill that allows the miniature, when in base contact, after passing a WIP Roll, to make his patient pass from the Unconscious state to Normal, with a single Wound. If he fails the WIP Roll, the figure is considered to be Dead and is removed from the game table. Miniatures can be healed as many times as necessary, provided that the WIP rolls are successful. A miniature that has been healed can also benefit later from a MediKit, AutoMediKit, or Regeneration, and vice versa. A figure must be in base to base contact with a patient to use the Doctor Special Skill. A Doctor with the Special Skill V: No Wound Incapacitation who has suffered one Wound can try to heal himself but if he fails the WIP roll he will die automatically.  	 AD: Airborne Infiltration or Zero-G		 Climbing Plus	A miniature with Climbing Plus is specially equipped or gifted at climbing. This Special Skill functions automatically and allows the miniature to climb as many inches as his MOV Attribute, with no need to make a PH Roll. The Climbing Plus Special Skill allows the figure to perform other skills while climbing or hanging from a great height (Climbing+BS per example).  	 						Combi Rifle	Light Flamethrower	Knife	Pistol											
Tomcats - Deplo Repeater	nomads.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280535-0211-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280535-0211.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Corregidor_Jurisdictional_Command_logo.png	4	No	4-4	13	12	11	13	1	0	1	2	0.5	19	Deployable Repeater, AD: Airborne Infiltration or Zero-G, Climbing Plus	Deployable Repeater	This portable and deployable instrument is used to amplify the range of hackers and is specially designed to be placed in a fixed point, covering a specific area. Placing and activating a Deployable Repeater is a Short Skill, and it must be marked by a Deployable Repeater Marker (REPEATER) placed in base contact with the user. Unlike Mines, it cannot be Camouflaged. Deployable Repeaters have ARM 0, BTS 0, STR 1 and an effective range radius of 8 inches. Each figure with Deployable Repeater carries a total of 3.  	 AD: Airborne Infiltration or Zero-G		 Climbing Plus	A miniature with Climbing Plus is specially equipped or gifted at climbing. This Special Skill functions automatically and allows the miniature to climb as many inches as his MOV Attribute, with no need to make a PH Roll. The Climbing Plus Special Skill allows the figure to perform other skills while climbing or hanging from a great height (Climbing+BS per example).  	 						Combi Rifle	Light Flamethrower	Knife	Pistol											
Tomcats - E-Mitter	nomads.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280535-0211-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280535-0211.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Corregidor_Jurisdictional_Command_logo.png	4	No	4-4	13	12	11	13	1	0	1	2	0	19	AD: Airborne Infiltration or Zero-G, Climbing Plus	AD: Airborne Infiltration or Zero-G		 Climbing Plus	A miniature with Climbing Plus is specially equipped or gifted at climbing. This Special Skill functions automatically and allows the miniature to climb as many inches as his MOV Attribute, with no need to make a PH Roll. The Climbing Plus Special Skill allows the figure to perform other skills while climbing or hanging from a great height (Climbing+BS per example).  	 								Combi Rifle	E/Mitter	Antipersonnel Mines	Knife	Pistol										
Tsyklon Sputniks	nomads.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280529-0181-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280529-0181.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Corregidor_Jurisdictional_Command_logo.png	2	No	6-4	8	12	8	13	3	-6	1	2	1	37	360 Visor, Climbing Plus, G: Remote Presence, Repeater	360 Visor	The miniature possesses a natural or artificial capacity of seeing his surroundings in 360. A 360 Visor functions automatically and does not require the spending of an Order to be activated. It allows a LoF of 360, so the figure has no blind points and cannot be surprised from behind.  	 Climbing Plus	A miniature with Climbing Plus is specially equipped or gifted at climbing. This Special Skill functions automatically and allows the miniature to climb as many inches as his MOV Attribute, with no need to make a PH Roll. The Climbing Plus Special Skill allows the figure to perform other skills while climbing or hanging from a great height (Climbing+BS per example).  	 G: Remote Presence	Remote Presence: This Special Skill is possessed by Remotes and unmanned T.A.G.s. Remotes have pseudo-AIs and expert programs that rule their behaviour in combat, operating in pure logic where fear has no place. In the case of Remote Presence T.A.G.s, the driver is not physically present on the battlefield and remotely controls it from a safe distance. Remote Presence is considered confers the Valor: Courage Special Skill. Figures with Remote Presence cannot have a Cube.  	 Repeater	Hacking range amplification system. This allows Hackers to use their skill in a radius of 8 inches around the Repeater. The Hacker can be at any distance from the Repeater, and he does not need to keep a LoF with it. This is a Special Skill that functions automatically and does not need the spending of any Orders to work. The Repeater can only be used by Hackers of the same army, or an allied one.  	 				Spitfire	Marker	Electric Pulse												
Tsyklon Sputniks - Feuerbach	nomads.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280529-0181-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Nomads\280529-0181.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Corregidor_Jurisdictional_Command_logo.png	2	No	6-4	8	12	8	13	3	-6	1	2	1.5	38	360 Visor, Climbing Plus, G: Remote Presence, Repeater	360 Visor	The miniature possesses a natural or artificial capacity of seeing his surroundings in 360. A 360 Visor functions automatically and does not require the spending of an Order to be activated. It allows a LoF of 360, so the figure has no blind points and cannot be surprised from behind.  	 Climbing Plus	A miniature with Climbing Plus is specially equipped or gifted at climbing. This Special Skill functions automatically and allows the miniature to climb as many inches as his MOV Attribute, with no need to make a PH Roll. The Climbing Plus Special Skill allows the figure to perform other skills while climbing or hanging from a great height (Climbing+BS per example).  	 G: Remote Presence	Remote Presence: This Special Skill is possessed by Remotes and unmanned T.A.G.s. Remotes have pseudo-AIs and expert programs that rule their behaviour in combat, operating in pure logic where fear has no place. In the case of Remote Presence T.A.G.s, the driver is not physically present on the battlefield and remotely controls it from a safe distance. Remote Presence is considered confers the Valor: Courage Special Skill. Figures with Remote Presence cannot have a Cube.  	 Repeater	Hacking range amplification system. This allows Hackers to use their skill in a radius of 8 inches around the Repeater. The Hacker can be at any distance from the Repeater, and he does not need to keep a LoF with it. This is a Special Skill that functions automatically and does not need the spending of any Orders to work. The Repeater can only be used by Hackers of the same army, or an allied one.  	 				Feuerbach	Electric Pulse													
